Date,Region,New_Cases,Hospitalizations,Deaths,Temperature_Avg_C,Humidity_Avg_Percent,Population_Density
2023-10-24,Northwood,6.0,0.0,0.0,7.09,76.03,1500
2023-10-24,Southcreek,23.0,1.0,0.0,1.65,74.57,800
2023-10-24,Eastborough,13.0,0.0,0.0,6.75,77.83,2200
2023-10-24,Westridge,16.0,0.0,0.0,7.53,70.61,1200
2023-10-25,Northwood,12.0,0.0,0.0,11.29,78.21,1500
2023-10-25,Southcreek,17.0,1.0,0.0,2.11,74.36,800
2023-10-25,Eastborough,26.0,1.0,0.0,6.01,69.05,2200
2023-10-25,Westridge,17.0,0.0,0.0,5.55,72.02,1200
2023-10-26,Northwood,10.0,0.0,0.0,9.66,67.66,1500
2023-10-26,Southcreek,18.0,1.0,0.0,4.89,66.51,800
2023-10-26,Eastborough,17.0,0.0,0.0,6.04,69.49,2200
2023-10-26,Westridge,16.0,0.0,0.0,6.77,68.3,1200
2023-10-27,Northwood,10.0,0.0,0.0,8.06,74.8,1500
2023-10-27,Southcreek,16.0,1.0,0.0,-1.48,70.77,800
2023-10-27,Eastborough,9.0,0.0,0.0,3.74,72.89,2200
2023-10-27,Westridge,4.0,0.0,0.0,6.64,83.93,1200
2023-10-28,Northwood,37.0,1.0,0.0,12.7,70.02,1500
2023-10-28,Southcreek,27.0,1.0,0.0,-0.18,73.52,800
2023-10-28,Eastborough,5.0,0.0,0.0,6.31,89.11,2200
2023-10-28,Westridge,20.0,1.0,0.0,5.66,75.54,1200
2023-10-29,Northwood,1.0,0.0,0.0,10.39,69.69,1500
2023-10-29,Southcreek,10.0,0.0,0.0,-0.02,76.3,800
2023-10-29,Eastborough,19.0,0.0,0.0,5.65,79.95,2200
2023-10-29,Westridge,21.0,0.0,0.0,9.68,74.05,1200
2023-10-30,Northwood,9.0,0.0,0.0,9.88,73.35,1500
2023-10-30,Southcreek,11.0,0.0,0.0,2.47,83.04,800
2023-10-30,Eastborough,32.0,1.0,0.0,5.22,76.92,2200
2023-10-30,Westridge,7.0,0.0,0.0,6.58,71.76,1200
2023-10-31,Northwood,3.0,0.0,0.0,9.85,75.61,1500
2023-10-31,Southcreek,12.0,0.0,0.0,1.7,67.63,800
2023-10-31,Eastborough,6.0,0.0,0.0,6.58,74.98,2200
2023-10-31,Westridge,21.0,1.0,0.0,9.99,78.32,1200
2023-11-01,Northwood,31.0,1.0,0.0,10.11,75.64,1500
2023-11-01,Southcreek,26.0,1.0,0.0,1.25,74.14,800
2023-11-01,Eastborough,34.0,1.0,0.0,3.72,78.15,2200
2023-11-01,Westridge,37.0,2.0,0.0,4.33,70.78,1200
2023-11-02,Northwood,26.0,1.0,0.0,12.29,81.15,1500
2023-11-02,Southcreek,33.0,1.0,0.0,1.67,76.72,800
2023-11-02,Eastborough,24.0,1.0,0.0,2.35,77.6,2200
2023-11-02,Westridge,23.0,1.0,0.0,6.89,68.83,1200
2023-11-03,Northwood,28.0,1.0,0.0,11.16,74.87,1500
2023-11-03,Southcreek,35.0,1.0,0.0,-0.02,75.03,800
2023-11-03,Eastborough,38.0,2.0,0.0,5.96,63.35,2200
2023-11-03,Westridge,44.0,2.0,0.0,5.01,79.1,1200
2023-11-04,Northwood,43.0,2.0,0.0,10.47,74.09,1500
2023-11-04,Southcreek,27.0,1.0,0.0,3.52,87.99,800
2023-11-04,Eastborough,30.0,1.0,0.0,7.82,72.14,2200
2023-11-04,Westridge,40.0,3.0,0.0,,79.38,1200
2023-11-05,Northwood,37.0,1.0,0.0,10.88,74.48,1500
2023-11-05,Southcreek,35.0,1.0,0.0,1.97,79.47,800
2023-11-05,Eastborough,42.0,3.0,0.0,11.64,72.68,2200
2023-11-05,Westridge,30.0,2.0,0.0,7.55,66.93,1200
2023-11-06,Northwood,27.0,1.0,0.0,8.14,78.28,1500
2023-11-06,Southcreek,41.0,3.0,0.0,3.51,84.61,800
2023-11-06,Eastborough,34.0,1.0,0.0,7.22,69.64,2200
2023-11-06,Westridge,35.0,1.0,0.0,2.65,82.07,1200
2023-11-07,Northwood,50.0,2.0,0.0,14.09,71.44,1500
2023-11-07,Southcreek,37.0,1.0,0.0,0.45,72.17,800
2023-11-07,Eastborough,46.0,1.0,0.0,2.73,75.34,2200
2023-11-07,Westridge,21.0,1.0,0.0,10.06,65.68,1200
2023-11-08,Northwood,31.0,1.0,0.0,12.69,76.02,1500
2023-11-08,Southcreek,31.0,1.0,0.0,4.6,82.38,800
2023-11-08,Eastborough,47.0,2.0,0.0,6.36,83.59,2200
2023-11-08,Westridge,41.0,1.0,0.0,11.21,82.93,1200
2023-11-09,Northwood,29.0,1.0,0.0,9.34,75.48,1500
2023-11-09,Southcreek,44.0,1.0,0.0,-1.91,80.99,800
2023-11-09,Eastborough,41.0,3.0,0.0,4.67,76.02,2200
2023-11-09,Westridge,35.0,1.0,0.0,9.2,80.64,1200
2023-11-10,Northwood,26.0,0.0,0.0,14.97,75.45,1500
2023-11-10,Southcreek,34.0,1.0,0.0,0.69,79.99,800
2023-11-10,Eastborough,39.0,2.0,0.0,8.0,77.55,2200
2023-11-10,Westridge,34.0,1.0,0.0,5.42,72.2,1200
2023-11-11,Northwood,30.0,1.0,0.0,13.34,73.09,1500
2023-11-11,Southcreek,35.0,1.0,0.0,3.55,79.84,800
2023-11-11,Eastborough,37.0,1.0,0.0,5.63,77.52,2200
2023-11-11,Westridge,31.0,2.0,0.0,9.09,77.35,1200
2023-11-12,Northwood,24.0,0.0,0.0,10.48,78.3,1500
2023-11-12,Southcreek,25.0,0.0,0.0,5.64,68.58,800
2023-11-12,Eastborough,12.0,0.0,0.0,6.06,78.63,2200
2023-11-12,Westridge,42.0,2.0,0.0,7.02,70.74,1200
2023-11-13,Northwood,31.0,1.0,0.0,12.73,77.12,1500
2023-11-13,Southcreek,36.0,2.0,0.0,4.78,79.8,800
2023-11-13,Eastborough,36.0,2.0,0.0,4.89,76.92,2200
2023-11-13,Westridge,39.0,2.0,0.0,7.09,74.55,1200
2023-11-14,Northwood,61.0,3.0,0.0,14.25,75.13,1500
2023-11-14,Southcreek,63.0,2.0,0.0,3.89,74.73,800
2023-11-14,Eastborough,40.0,2.0,0.0,9.01,70.57,2200
2023-11-14,Westridge,20.0,0.0,0.0,4.26,82.55,1200
2023-11-15,Northwood,32.0,2.0,0.0,15.89,74.58,1500
2023-11-15,Southcreek,38.0,1.0,0.0,1.97,78.15,800
2023-11-15,Eastborough,49.0,3.0,0.0,8.41,79.1,2200
2023-11-15,Westridge,22.0,1.0,0.0,6.62,75.23,1200
2023-11-16,Northwood,35.0,1.0,0.0,12.28,64.51,1500
2023-11-16,Southcreek,29.0,1.0,0.0,2.61,80.87,800
2023-11-16,Eastborough,39.0,1.0,0.0,9.75,78.69,2200
2023-11-16,Westridge,27.0,1.0,0.0,7.65,72.74,1200
2023-11-17,Northwood,39.0,1.0,0.0,8.13,79.15,1500
2023-11-17,Southcreek,21.0,0.0,0.0,6.24,72.05,800
2023-11-17,Eastborough,39.0,3.0,0.0,10.55,77.35,2200
2023-11-17,Westridge,35.0,1.0,0.0,7.12,71.98,1200
2023-11-18,Northwood,41.0,2.0,0.0,11.71,74.37,1500
2023-11-18,Southcreek,28.0,1.0,0.0,0.55,68.16,800
2023-11-18,Eastborough,39.0,1.0,0.0,10.29,80.11,2200
2023-11-18,Westridge,27.0,1.0,0.0,8.38,76.52,1200
2023-11-19,Northwood,36.0,1.0,0.0,15.6,69.88,1500
2023-11-19,Southcreek,22.0,0.0,0.0,-0.45,81.82,800
2023-11-19,Eastborough,44.0,1.0,0.0,10.8,79.56,2200
2023-11-19,Westridge,28.0,2.0,0.0,10.43,79.01,1200
2023-11-20,Northwood,12.0,0.0,0.0,12.95,83.67,1500
2023-11-20,Southcreek,36.0,1.0,0.0,5.03,75.74,800
2023-11-20,Eastborough,45.0,1.0,0.0,12.23,81.53,2200
2023-11-20,Westridge,46.0,3.0,0.0,7.27,88.17,1200
2023-11-21,Northwood,56.0,3.0,0.0,12.34,77.55,1500
2023-11-21,Southcreek,36.0,1.0,0.0,1.76,81.0,800
2023-11-21,Eastborough,35.0,1.0,0.0,7.86,75.46,2200
2023-11-21,Westridge,53.0,4.0,0.0,8.38,73.7,1200
2023-11-22,Northwood,43.0,2.0,0.0,9.9,72.15,1500
2023-11-22,Southcreek,29.0,1.0,0.0,6.61,82.93,800
2023-11-22,Eastborough,41.0,1.0,0.0,9.76,81.39,2200
2023-11-22,Westridge,41.0,1.0,0.0,6.91,79.85,1200
2023-11-23,Northwood,36.0,1.0,0.0,11.68,74.67,1500
2023-11-23,Southcreek,36.0,1.0,0.0,2.34,72.65,800
2023-11-23,Eastborough,40.0,3.0,0.0,8.34,71.51,2200
2023-11-23,Westridge,31.0,1.0,0.0,9.52,77.71,1200
2023-11-24,Northwood,38.0,2.0,0.0,14.01,80.11,1500
2023-11-24,Southcreek,38.0,2.0,0.0,1.64,83.38,800
2023-11-24,Eastborough,38.0,2.0,0.0,13.68,74.59,2200
2023-11-24,Westridge,23.0,1.0,0.0,12.59,67.96,1200
2023-11-25,Northwood,40.0,2.0,0.0,15.71,88.11,1500
2023-11-25,Southcreek,36.0,1.0,0.0,6.85,73.7,800
2023-11-25,Eastborough,38.0,1.0,0.0,11.24,93.66,2200
2023-11-25,Westridge,35.0,2.0,0.0,6.82,75.65,1200
2023-11-26,Northwood,36.0,1.0,0.0,16.03,76.71,1500
2023-11-26,Southcreek,46.0,2.0,0.0,2.88,77.49,800
2023-11-26,Eastborough,43.0,2.0,0.0,8.57,79.16,2200
2023-11-26,Westridge,31.0,1.0,0.0,8.3,78.37,1200
2023-11-27,Northwood,35.0,2.0,0.0,14.84,75.62,1500
2023-11-27,Southcreek,23.0,1.0,0.0,4.44,70.99,800
2023-11-27,Eastborough,37.0,2.0,0.0,4.11,86.08,2200
2023-11-27,Westridge,28.0,1.0,0.0,8.2,70.14,1200
2023-11-28,Northwood,52.0,3.0,0.0,13.62,78.23,1500
2023-11-28,Southcreek,43.0,1.0,0.0,5.14,80.31,800
2023-11-28,Eastborough,40.0,1.0,0.0,11.48,72.71,2200
2023-11-28,Westridge,31.0,1.0,0.0,10.32,72.27,1200
2023-11-29,Northwood,29.0,1.0,0.0,14.34,80.54,1500
2023-11-29,Southcreek,41.0,2.0,0.0,5.45,87.91,800
2023-11-29,Eastborough,42.0,1.0,0.0,9.73,78.07,2200
2023-11-29,Westridge,36.0,1.0,0.0,8.5,81.38,1200
2023-11-30,Northwood,40.0,2.0,0.0,13.4,82.37,1500
2023-11-30,Southcreek,37.0,2.0,0.0,1.96,79.82,800
2023-11-30,Eastborough,46.0,2.0,0.0,12.09,72.82,2200
2023-11-30,Westridge,33.0,2.0,0.0,8.84,80.98,1200
2023-12-01,Northwood,31.0,0.0,0.0,17.22,79.72,1500
2023-12-01,Southcreek,27.0,1.0,0.0,2.9,81.47,800
2023-12-01,Eastborough,31.0,1.0,0.0,9.49,94.13,2200
2023-12-01,Westridge,28.0,0.0,0.0,10.73,69.15,1200
2023-12-02,Northwood,36.0,1.0,0.0,13.75,80.04,1500
2023-12-02,Southcreek,38.0,1.0,0.0,6.82,77.31,800
2023-12-02,Eastborough,27.0,1.0,0.0,5.64,79.41,2200
2023-12-02,Westridge,31.0,1.0,0.0,10.33,76.79,1200
2023-12-03,Northwood,35.0,2.0,0.0,11.17,78.45,1500
2023-12-03,Southcreek,43.0,1.0,0.0,2.45,89.38,800
2023-12-03,Eastborough,49.0,3.0,0.0,7.5,76.32,2200
2023-12-03,Westridge,30.0,1.0,0.0,11.38,83.71,1200
2023-12-04,Northwood,46.0,2.0,0.0,12.6,68.54,1500
2023-12-04,Southcreek,28.0,1.0,0.0,5.08,85.83,800
2023-12-04,Eastborough,24.0,1.0,0.0,7.41,73.17,2200
2023-12-04,Westridge,31.0,2.0,0.0,10.57,79.61,1200
2023-12-05,Northwood,36.0,2.0,0.0,12.88,83.11,1500
2023-12-05,Southcreek,48.0,3.0,0.0,5.88,77.67,800
2023-12-05,Eastborough,46.0,2.0,0.0,12.16,80.01,2200
2023-12-05,Westridge,33.0,2.0,0.0,11.14,81.69,1200
2023-12-06,Northwood,39.0,1.0,0.0,14.32,73.74,1500
2023-12-06,Southcreek,25.0,1.0,0.0,4.79,79.12,800
2023-12-06,Eastborough,22.0,0.0,0.0,13.88,85.84,2200
2023-12-06,Westridge,31.0,1.0,0.0,8.69,78.49,1200
2023-12-07,Northwood,44.0,2.0,0.0,18.08,77.58,1500
2023-12-07,Southcreek,30.0,1.0,0.0,6.8,76.66,800
2023-12-07,Eastborough,38.0,2.0,0.0,6.09,77.94,2200
2023-12-07,Westridge,31.0,1.0,0.0,8.05,78.98,1200
2023-12-08,Northwood,35.0,2.0,0.0,14.18,85.88,1500
2023-12-08,Southcreek,34.0,2.0,0.0,3.18,81.48,800
2023-12-08,Eastborough,36.0,1.0,0.0,10.49,81.25,2200
2023-12-08,Westridge,33.0,1.0,0.0,13.34,78.76,1200
2023-12-09,Northwood,36.0,2.0,0.0,18.15,77.82,1500
2023-12-09,Southcreek,42.0,2.0,0.0,6.69,82.97,800
2023-12-09,Eastborough,42.0,1.0,0.0,6.48,86.08,2200
2023-12-09,Westridge,39.0,2.0,0.0,11.17,79.52,1200
2023-12-10,Northwood,37.0,1.0,0.0,17.95,77.54,1500
2023-12-10,Southcreek,37.0,2.0,0.0,7.57,72.7,800
2023-12-10,Eastborough,30.0,1.0,0.0,10.27,80.7,2200
2023-12-10,Westridge,29.0,1.0,0.0,7.6,78.92,1200
2023-12-11,Northwood,32.0,2.0,0.0,16.98,88.07,1500
2023-12-11,Southcreek,27.0,2.0,0.0,9.4,89.17,800
2023-12-11,Eastborough,38.0,1.0,0.0,11.42,74.7,2200
2023-12-11,Westridge,32.0,2.0,0.0,12.31,76.18,1200
2023-12-12,Northwood,26.0,1.0,0.0,18.02,66.78,1500
2023-12-12,Southcreek,37.0,1.0,0.0,5.68,81.86,800
2023-12-12,Eastborough,36.0,2.0,0.0,10.56,75.51,2200
2023-12-12,Westridge,36.0,1.0,0.0,14.1,77.26,1200
2023-12-13,Northwood,27.0,1.0,0.0,18.72,86.05,1500
2023-12-13,Southcreek,28.0,1.0,0.0,7.03,76.04,800
2023-12-13,Eastborough,33.0,2.0,0.0,11.43,84.67,2200
2023-12-13,Westridge,36.0,1.0,0.0,8.8,89.51,1200
2023-12-14,Northwood,60.0,2.0,0.0,15.83,72.53,1500
2023-12-14,Southcreek,66.0,4.0,0.0,7.65,85.63,800
2023-12-14,Eastborough,25.0,0.0,0.0,13.3,71.53,2200
2023-12-14,Westridge,44.0,2.0,0.0,15.47,67.85,1200
2023-12-15,Northwood,45.0,2.0,0.0,19.02,80.67,1500
2023-12-15,Southcreek,32.0,,0.0,7.63,76.04,800
2023-12-15,Eastborough,55.0,3.0,0.0,13.13,78.41,2200
2023-12-15,Westridge,36.0,2.0,0.0,12.76,89.1,1200
2023-12-16,Northwood,37.0,1.0,0.0,16.56,77.88,1500
2023-12-16,Southcreek,43.0,2.0,0.0,7.04,83.27,800
2023-12-16,Eastborough,49.0,1.0,0.0,11.78,79.1,2200
2023-12-16,Westridge,35.0,1.0,0.0,14.39,81.89,1200
2023-12-17,Northwood,33.0,2.0,0.0,14.32,76.98,1500
2023-12-17,Southcreek,42.0,2.0,0.0,8.03,78.67,800
2023-12-17,Eastborough,34.0,1.0,0.0,10.94,85.22,2200
2023-12-17,Westridge,31.0,1.0,0.0,10.53,83.12,1200
2023-12-18,Northwood,32.0,2.0,0.0,14.79,77.67,1500
2023-12-18,Southcreek,40.0,1.0,0.0,6.58,70.62,800
2023-12-18,Eastborough,39.0,1.0,0.0,12.64,73.46,2200
2023-12-18,Westridge,35.0,2.0,0.0,15.51,83.44,1200
2023-12-19,Northwood,43.0,1.0,0.0,16.4,82.81,1500
2023-12-19,Southcreek,28.0,1.0,0.0,8.64,81.34,800
2023-12-19,Eastborough,33.0,1.0,0.0,10.26,77.9,2200
2023-12-19,Westridge,52.0,3.0,0.0,12.13,68.12,1200
2023-12-20,Northwood,31.0,1.0,0.0,13.67,80.42,1500
2023-12-20,Southcreek,39.0,2.0,0.0,9.46,81.09,800
2023-12-20,Eastborough,40.0,1.0,0.0,16.63,84.11,2200
2023-12-20,Westridge,37.0,2.0,0.0,11.86,78.29,1200
2023-12-21,Northwood,47.0,2.0,0.0,15.13,85.13,1500
2023-12-21,Southcreek,32.0,2.0,0.0,5.68,77.59,800
2023-12-21,Eastborough,27.0,0.0,0.0,12.81,87.52,2200
2023-12-21,Westridge,38.0,2.0,0.0,12.11,74.33,1200
2023-12-22,Northwood,39.0,2.0,0.0,20.78,75.37,1500
2023-12-22,Southcreek,36.0,2.0,0.0,7.91,88.49,800
2023-12-22,Eastborough,28.0,1.0,0.0,13.4,80.17,2200
2023-12-22,Westridge,34.0,1.0,0.0,12.49,82.42,1200
2023-12-23,Northwood,31.0,1.0,0.0,16.81,72.51,1500
2023-12-23,Southcreek,23.0,1.0,0.0,8.81,78.09,800
2023-12-23,Eastborough,45.0,2.0,0.0,13.96,83.82,2200
2023-12-23,Westridge,40.0,2.0,0.0,13.16,77.65,1200
2023-12-24,Northwood,28.0,1.0,0.0,18.72,70.33,1500
2023-12-24,Southcreek,36.0,2.0,0.0,7.41,86.38,800
2023-12-24,Eastborough,28.0,1.0,0.0,12.49,83.41,2200
2023-12-24,Westridge,28.0,1.0,0.0,9.97,72.79,1200
2023-12-25,Northwood,40.0,2.0,0.0,17.88,83.81,1500
2023-12-25,Southcreek,28.0,0.0,0.0,9.9,74.32,800
2023-12-25,Eastborough,40.0,2.0,0.0,14.44,74.34,2200
2023-12-25,Westridge,37.0,1.0,0.0,11.16,78.98,1200
2023-12-26,Northwood,33.0,1.0,0.0,17.02,69.14,1500
2023-12-26,Southcreek,17.0,0.0,0.0,7.45,87.13,800
2023-12-26,Eastborough,47.0,2.0,0.0,14.92,75.26,2200
2023-12-26,Westridge,22.0,0.0,0.0,14.65,78.39,1200
2023-12-27,Northwood,,2.0,0.0,19.05,77.27,1500
2023-12-27,Southcreek,38.0,2.0,0.0,10.86,77.68,800
2023-12-27,Eastborough,35.0,1.0,0.0,14.77,73.55,2200
2023-12-27,Westridge,36.0,1.0,0.0,10.33,80.13,1200
2023-12-28,Northwood,57.0,3.0,0.0,19.49,88.15,1500
2023-12-28,Southcreek,48.0,1.0,0.0,8.77,77.84,800
2023-12-28,Eastborough,36.0,2.0,0.0,14.96,78.68,2200
2023-12-28,Westridge,44.0,2.0,0.0,15.95,78.35,1200
2023-12-29,Northwood,40.0,1.0,0.0,16.5,72.18,1500
2023-12-29,Southcreek,32.0,1.0,0.0,10.84,83.52,800
2023-12-29,Eastborough,27.0,1.0,0.0,17.42,83.42,2200
2023-12-29,Westridge,24.0,1.0,0.0,13.91,81.94,1200
2023-12-30,Northwood,38.0,2.0,0.0,18.15,82.12,1500
2023-12-30,Southcreek,43.0,1.0,0.0,9.53,72.4,800
2023-12-30,Eastborough,36.0,2.0,0.0,14.88,79.94,2200
2023-12-30,Westridge,38.0,2.0,0.0,13.12,84.25,1200
2023-12-31,Northwood,42.0,2.0,0.0,19.0,81.75,1500
2023-12-31,Southcreek,47.0,3.0,0.0,11.3,81.07,800
2023-12-31,Eastborough,34.0,2.0,0.0,15.96,79.72,2200
2023-12-31,Westridge,27.0,1.0,0.0,14.81,79.09,1200
2024-01-01,Northwood,18.0,1.0,0.0,18.56,81.27,1500
2024-01-01,Southcreek,53.0,3.0,0.0,12.05,78.68,800
2024-01-01,Eastborough,39.0,1.0,0.0,13.98,78.35,2200
2024-01-01,Westridge,22.0,0.0,0.0,12.61,74.98,1200
2024-01-02,Northwood,39.0,1.0,0.0,20.49,88.02,1500
2024-01-02,Southcreek,,1.0,0.0,10.1,75.06,800
2024-01-02,Eastborough,44.0,2.0,0.0,14.84,89.9,2200
2024-01-02,Westridge,40.0,1.0,0.0,15.73,73.03,1200
2024-01-03,Northwood,33.0,2.0,0.0,23.04,77.79,1500
2024-01-03,Southcreek,33.0,1.0,0.0,10.83,79.23,800
2024-01-03,Eastborough,31.0,2.0,0.0,17.76,84.05,2200
2024-01-03,Westridge,35.0,2.0,0.0,14.06,83.59,1200
2024-01-04,Northwood,30.0,1.0,0.0,18.78,75.5,1500
2024-01-04,Southcreek,35.0,2.0,0.0,10.02,81.53,800
2024-01-04,Eastborough,33.0,2.0,0.0,17.17,72.04,2200
2024-01-04,Westridge,35.0,2.0,0.0,15.43,78.16,1200
2024-01-05,Northwood,27.0,1.0,0.0,24.28,73.78,1500
2024-01-05,Southcreek,35.0,2.0,0.0,13.32,82.71,800
2024-01-05,Eastborough,44.0,2.0,0.0,16.97,78.02,2200
2024-01-05,Westridge,37.0,1.0,0.0,15.87,84.46,1200
2024-01-06,Northwood,43.0,2.0,0.0,,78.06,1500
2024-01-06,Southcreek,35.0,1.0,0.0,5.43,80.4,800
2024-01-06,Eastborough,39.0,1.0,0.0,16.36,86.56,2200
2024-01-06,Westridge,57.0,2.0,0.0,17.84,84.12,1200
2024-01-07,Northwood,47.0,3.0,0.0,22.37,70.9,1500
2024-01-07,Southcreek,41.0,1.0,0.0,14.41,74.23,800
2024-01-07,Eastborough,20.0,1.0,0.0,19.17,77.63,2200
2024-01-07,Westridge,43.0,2.0,0.0,18.36,80.16,1200
2024-01-08,Northwood,38.0,1.0,0.0,18.31,65.61,1500
2024-01-08,Southcreek,48.0,3.0,0.0,13.43,79.28,800
2024-01-08,Eastborough,34.0,2.0,0.0,17.7,81.58,2200
2024-01-08,Westridge,41.0,1.0,0.0,16.74,89.03,1200
2024-01-09,Northwood,30.0,1.0,0.0,23.02,75.49,1500
2024-01-09,Southcreek,34.0,1.0,0.0,10.2,77.48,800
2024-01-09,Eastborough,31.0,1.0,0.0,18.17,78.22,2200
2024-01-09,Westridge,30.0,1.0,0.0,15.1,73.87,1200
2024-01-10,Northwood,30.0,1.0,0.0,18.09,69.98,1500
2024-01-10,Southcreek,22.0,1.0,0.0,7.93,75.92,800
2024-01-10,Eastborough,41.0,1.0,0.0,15.87,73.97,2200
2024-01-10,Westridge,30.0,1.0,0.0,17.1,81.73,1200
2024-01-11,Northwood,26.0,1.0,0.0,25.92,72.56,1500
2024-01-11,Southcreek,38.0,1.0,0.0,15.03,78.32,800
2024-01-11,Eastborough,22.0,1.0,0.0,16.16,85.78,2200
2024-01-11,Westridge,30.0,2.0,0.0,18.74,79.93,1200
2024-01-12,Northwood,34.0,2.0,0.0,22.63,89.39,1500
2024-01-12,Southcreek,40.0,2.0,0.0,9.38,72.24,800
2024-01-12,Eastborough,44.0,3.0,0.0,19.68,84.51,2200
2024-01-12,Westridge,49.0,3.0,0.0,12.78,81.4,1200
2024-01-13,Northwood,31.0,2.0,0.0,21.96,78.19,1500
2024-01-13,Southcreek,47.0,3.0,0.0,10.83,77.51,800
2024-01-13,Eastborough,35.0,1.0,0.0,17.34,82.19,2200
2024-01-13,Westridge,38.0,2.0,0.0,15.33,77.89,1200
2024-01-14,Northwood,51.0,3.0,0.0,20.29,84.83,1500
2024-01-14,Southcreek,50.0,2.0,0.0,10.96,80.8,800
2024-01-14,Eastborough,41.0,2.0,0.0,21.93,84.99,2200
2024-01-14,Westridge,33.0,1.0,0.0,20.54,82.24,1200
2024-01-15,Northwood,32.0,1.0,0.0,23.08,70.41,1500
2024-01-15,Southcreek,35.0,2.0,0.0,17.46,84.86,800
2024-01-15,Eastborough,51.0,2.0,0.0,17.89,80.02,2200
2024-01-15,Westridge,40.0,1.0,0.0,18.53,77.15,1200
2024-01-16,Northwood,30.0,2.0,0.0,26.55,75.98,1500
2024-01-16,Southcreek,40.0,1.0,0.0,14.29,75.69,800
2024-01-16,Eastborough,34.0,1.0,0.0,19.39,75.82,2200
2024-01-16,Westridge,35.0,2.0,0.0,17.92,82.35,1200
2024-01-17,Northwood,31.0,2.0,0.0,24.72,81.14,1500
2024-01-17,Southcreek,55.0,1.0,0.0,14.1,80.98,800
2024-01-17,Eastborough,22.0,1.0,0.0,19.0,79.73,2200
2024-01-17,Westridge,34.0,1.0,0.0,17.47,79.96,1200
2024-01-18,Northwood,32.0,1.0,0.0,25.42,79.67,1500
2024-01-18,Southcreek,30.0,1.0,0.0,15.33,81.95,800
2024-01-18,Eastborough,35.0,2.0,0.0,20.4,72.15,2200
2024-01-18,Westridge,31.0,1.0,0.0,14.85,81.48,1200
2024-01-19,Northwood,34.0,2.0,0.0,24.93,82.34,1500
2024-01-19,Southcreek,33.0,1.0,0.0,13.02,81.08,800
2024-01-19,Eastborough,33.0,2.0,0.0,17.99,82.0,2200
2024-01-19,Westridge,41.0,1.0,0.0,19.23,85.66,1200
2024-01-20,Northwood,13.0,0.0,0.0,22.78,88.21,1500
2024-01-20,Southcreek,29.0,2.0,0.0,14.09,78.82,800
2024-01-20,Eastborough,48.0,3.0,0.0,20.09,81.19,2200
2024-01-20,Westridge,41.0,,0.0,15.87,83.06,1200
2024-01-21,Northwood,64.0,5.0,0.0,22.88,92.06,1500
2024-01-21,Southcreek,19.0,1.0,0.0,14.07,77.8,800
2024-01-21,Eastborough,43.0,2.0,0.0,18.19,81.69,2200
2024-01-21,Westridge,49.0,1.0,0.0,16.71,84.32,1200
2024-01-22,Northwood,32.0,1.0,0.0,25.86,69.47,1500
2024-01-22,Southcreek,40.0,1.0,0.0,14.28,92.38,800
2024-01-22,Eastborough,46.0,3.0,0.0,22.33,80.37,2200
2024-01-22,Westridge,16.0,1.0,0.0,20.11,80.84,1200
2024-01-23,Northwood,51.0,2.0,0.0,25.85,76.44,1500
2024-01-23,Southcreek,38.0,2.0,0.0,14.15,83.61,800
2024-01-23,Eastborough,43.0,1.0,0.0,18.97,79.44,2200
2024-01-23,Westridge,37.0,1.0,0.0,20.52,83.86,1200
2024-01-24,Northwood,43.0,2.0,0.0,25.47,81.04,1500
2024-01-24,Southcreek,23.0,1.0,0.0,11.77,80.33,800
2024-01-24,Eastborough,39.0,1.0,0.0,16.38,79.58,2200
2024-01-24,Westridge,50.0,3.0,0.0,21.41,83.53,1200
2024-01-25,Northwood,26.0,1.0,0.0,24.16,83.98,1500
2024-01-25,Southcreek,30.0,1.0,0.0,14.19,79.25,800
2024-01-25,Eastborough,33.0,1.0,0.0,22.49,76.2,2200
2024-01-25,Westridge,39.0,3.0,0.0,18.1,76.48,1200
2024-01-26,Northwood,31.0,1.0,0.0,23.91,80.62,1500
2024-01-26,Southcreek,42.0,2.0,0.0,17.7,77.9,800
2024-01-26,Eastborough,18.0,1.0,0.0,18.71,77.75,2200
2024-01-26,Westridge,34.0,1.0,0.0,22.28,82.62,1200
2024-01-27,Northwood,26.0,1.0,0.0,25.21,81.97,1500
2024-01-27,Southcreek,46.0,2.0,0.0,16.12,82.89,800
2024-01-27,Eastborough,29.0,1.0,0.0,17.75,77.57,2200
2024-01-27,Westridge,23.0,1.0,0.0,18.41,80.67,1200
2024-01-28,Northwood,60.0,2.0,0.0,24.71,68.4,1500
2024-01-28,Southcreek,80.0,5.0,0.0,13.82,86.64,800
2024-01-28,Eastborough,31.0,1.0,0.0,16.38,95.0,2200
2024-01-28,Westridge,48.0,2.0,0.0,19.64,76.38,1200
2024-01-29,Northwood,39.0,,0.0,22.96,74.71,1500
2024-01-29,Southcreek,30.0,1.0,0.0,15.3,77.02,800
2024-01-29,Eastborough,24.0,0.0,0.0,18.31,83.44,2200
2024-01-29,Westridge,37.0,1.0,0.0,17.5,83.28,1200
2024-01-30,Northwood,30.0,1.0,0.0,26.36,81.65,1500
2024-01-30,Southcreek,37.0,2.0,0.0,14.05,85.53,800
2024-01-30,Eastborough,47.0,2.0,0.0,19.88,73.68,2200
2024-01-30,Westridge,37.0,1.0,0.0,21.29,79.73,1200
